ticker,quarter_key,soe,ln_assets,accruals
NVT,2025-Q3,0.024579866089244277,22.63513156697813,-0.005572224603514788
NVT,2025-Q4,0.023905777959398123,22.647791823022743,-0.004801587880733811
CW,2024-Q4,0.032710726509235205,22.3298404540601,
CW,2025-Q1,0.0263522834465348,22.323015166268416,0.05069539485814325
CW,2025-Q2,0.030227116311080524,22.370861397680528,0.004214670394986982
CW,2025-Q3,0.03274283657962161,22.352904728696537,-0.008044637901134293
CW,2025-Q4,0.035137854768513235,22.37601071779406,-0.0687423725775153
PBI,2024-Q4,0.03527282873723037,21.94631041332359,
PBI,2025-Q1,0.0295406035349388,21.907964992042597,0.0601277853064942
PBI,2025-Q2,0.022056058376491817,21.898480460447928,-0.006234952164943106
PBI,2025-Q3,0.029205787274619064,21.903522933854696,0.016868952580954045
PBI,2025-Q4,0.03910473844499331,21.87666645524471,-0.04387761123475876
PNR,2024-Q4,0.03206391064918948,22.586803184815167,
PNR,2025-Q1,0.030101375385345033,22.63239344095657,0.03727472136589993
PNR,2025-Q2,0.03359827147156416,22.591909183839743,-0.05781310286287522
PNR,2025-Q3,0.034972483578909995,22.634229553652943,0.004334576010414817
PNR,2025-Q4,0.031446540880503145,22.65025525543457,0.022187281621243886
BALL,2024-Q4,0.01764238711141366,23.592754383926152,
BALL,2025-Q1,0.016907810854260213,23.615801917671952,0.03531237873496314
BALL,2025-Q2,0.019131556319862426,23.64685743272272,-0.0026332760103181425
BALL,2025-Q3,0.02083222050104161,23.652911725372544,0.012980075850649003
BALL,2025-Q4,0.01736324523663184,23.694910314971313,-0.02694120057365294
GGG,2024-Q4,0.041417400290263924,21.867237649957982,
GGG,2025-Q1,0.04787166499241768,21.824645625883797,0.01227298746075044
GGG,2025-Q2,0.051699816455212086,21.837135471431413,0.0012878665766287178
GGG,2025-Q3,0.046601401197049135,21.896660870058206,-0.017319476020352928
GGG,2025-Q4,0.04843186420179155,21.9093607804242,-0.006294838238752455
FLS,2024-Q4,0.021841648728435265,22.428163190772043,
FLS,2025-Q1,0.023007503878140493,22.424972581699926,0.03297887512223483
FLS,2025-Q2,0.024755544410275363,22.460661513153358,0.00046423024975693024
FLS,2025-Q3,0.01288678448536391,22.48633669520665,-0.02028913022523315
FLS,2025-Q4,0.031073192950492275,22.46516957448956,-0.00794190813216075
RGR,2024-Q4,0.02970830707697756,19.766241648299086,
RGR,2025-Q1,0.02235338506555357,19.753054678582654,-0.01336664881280623
RGR,2025-Q2,-0.05926731228632326,19.672114257685674,-0.10414407713104554
RGR,2025-Q3,-0.01017761159149334,19.651256530072835,-0.03719619069876139
RGR,2025-Q4,0.010573192162504349,19.65031252305858,0.0148743994830364
WTS,2024-Q4,0.037463496036712556,21.59748379239866,
WTS,2025-Q1,0.04198824329187827,21.639836529627882,0.01699524133242692
WTS,2025-Q2,0.052440545956368864,21.695899094358598,0.02083254565389996
WTS,2025-Q3,0.04157187935715858,21.725881043279994,0.005870697879210391
WTS,2025-Q4,0.03984450923226433,21.781472710979482,-0.008364570317923087
OIS,2024-Q4,0.01957202609072856,20.728360835370317,
OIS,2025-Q1,0.00569173391471988,20.713957649874786,0.0032178130377951723
OIS,2025-Q2,0.006676763153525301,20.716991192473618,-0.10566392786881947
OIS,2025-Q3,0.004690221165462666,20.735509575532426,-0.010235903899857653
OIS,2025-Q4,-0.01660797504275942,20.599323748202195,-0.004285563898029388
ERII,2024-Q4,0.11569985831493625,19.30771566767763,
ERII,2025-Q1,-0.05334214752832817,19.23336053987226,-0.14898355768121602
ERII,2025-Q2,0.006943822871275468,19.173393161849702,-0.05070780826757743
ERII,2025-Q3,0.017467623840301462,19.16092618202405,0.05267952968112762
ERII,2025-Q4,0.13428561555672658,19.260150904824002,0.12301631866755358
HLMN,2024-Q4,0.0060059995631844285,21.56934996105365,
HLMN,2025-Q1,0.006441670810243351,21.56952758933048,0.01531628968341644
HLMN,2025-Q2,0.015410565086585505,21.58049846936702,0.002316867730615328
HLMN,2025-Q3,0.01915145982736818,21.597439152270056,0.018398818804176906
HLMN,2025-Q4,0.0071017072448194,21.580313442299914,0.0006120039351598383
CXT,2024-Q4,0.03276765137230254,21.593093694410225,
CXT,2025-Q1,0.015358010458269856,21.61062197172245,0.010375921274756042
CXT,2025-Q2,0.018919011550193647,21.794061471617745,0.011001816499297391
CXT,2025-Q3,0.029269630188161908,21.794061471617745,0.0022963293004764026
CXT,2025-Q4,0.02746759080990887,21.859944326420976,0.02300731613400077
IEX,2024-Q4,0.02508413265533038,22.6321118030077,
IEX,2025-Q1,0.023472796574001854,22.639467601144688,0.015717207988109078
IEX,2025-Q2,0.02742833873852911,22.651317467700412,0.010107473713296782
IEX,2025-Q3,0.026672597098870827,22.66483801918564,-0.0030704334476376314
IEX,2025-Q4,0.026851450844521438,22.65869265598688,-0.001342572542226072
TNC,2024-Q4,0.006386017981682212,20.89730317415267,
TNC,2025-Q1,0.0166059476404304,20.889034480399296,0.024739473015335085
TNC,2025-Q2,0.02464760370519533,20.939586162912494,0.004591220298026581
TNC,2025-Q3,0.01774206380778105,20.951914208895065,-0.0018298989577532024
TNC,2025-Q4,-0.003309953503034124,20.96141622036714,-0.013397430845614311
ALG,2024-Q4,0.023747844380288208,21.095021788662837,
ALG,2025-Q1,0.02954886508486111,21.131855392215343,0.019492999905628652
ALG,2025-Q2,0.0302237538752312,21.16644347018179,0.022227087103705648
ALG,2025-Q3,0.02353761397485484,21.190126406952345,-0.012755653836194708
ALG,2025-Q4,0.014023886230437143,21.197395940573855,-0.02704628859665284
ACA,2024-Q4,0.008117180347879158,22.315659314771253,
ACA,2025-Q1,0.01047852611524352,22.319395587316773,0.016761588195950465
ACA,2025-Q2,0.01857690158831511,22.33502106233567,0.013189400590629738
ACA,2025-Q3,0.022224421135958836,22.343247963256182,-0.005343360379972293
ACA,2025-Q4,0.015846906844259007,22.329739359916495,0.0031693813688518013
JBTM,2024-Q3,0.01670849766941556,21.748948945591764,
JBTM,2024-Q4,0.004686859218466225,21.951091877294505,-0.028794891323451872
JBTM,2025-Q1,-0.002850249396822222,22.802619874797898,0.01308864525645994
JBTM,2025-Q2,0.006410101059060175,22.833794139158346,-0.05217749557715144
JBTM,2025-Q4,0.009706130123188494,22.8262652012445,0.002380748898140574
SPXC,2024-Q4,0.03422361392521643,21.72187361130978,
SPXC,2025-Q1,0.021258964143426293,21.866692141404314,0.011792828685258964
SPXC,2025-Q2,0.026189252124474552,21.919216550169434,0.02228808177336922
SPXC,2025-Q3,0.02820989087531925,21.960363891704176,0.02446598560482935
SPXC,2025-Q4,0.02821394884314487,22.00547664452298,-0.023719691505298787
XRX,2024-Q4,0.0041841004184100415,22.847322171385198,
XRX,2025-Q1,-0.00048715138229204726,22.82874055567306,0.018511752527097795
XRX,2025-Q2,0.0033806626098715348,22.90639148990313,0.08744647284201036
XRX,2025-Q3,-0.013508144616607072,23.032627914219482,-0.07876440206595153
